No    	Deprem Kodu	Olus tarihi	Olus zamani	Enlem	Boylam	Der(km)	xM	MD	ML	Mw	Ms	Mb	Tip	Yer
000152	20021208215037	2002.12.08	21:50:37.90	38.3700	38.8300	0010	3.3	3.3	0.0		0.0	0.0	Ke	AKUSAGI-KALE (MALATYA) [North West  2.6 km]
000153	20021208201937	2002.12.08	20:19:37.60	37.3700	30.3400	0004	3.1	3.1	0.0		0.0	0.0	Ke	HEYBELI-BUCAK (BURDUR) [South West  1.1 km]
000154	20021208180402	2002.12.08	18:04:02.80	38.5900	31.1900	0018	2.8	2.8	0.0		0.0	0.0	Ke	DOGANCIK-SULTANDAGI (AFYONKARAHISAR) [North West  4.1 km]
000155	20021208173135	2002.12.08	17:31:35.50	37.4300	30.3200	0010	3.1	3.1	0.0		0.0	0.0	Ke	KAPAKLI- (BURDUR) [South East  4.5 km]
000156	20021208073313	2002.12.08	07:33:13.80	38.9700	31.1800	0007	3.0	3.0	0.0		0.0	0.0	Ke	DEREKOY-EMIRDAG (AFYONKARAHISAR) [South West  0.9 km]
000157	20021208053921	2002.12.08	05:39:21.60	40.4600	37.1600	0010	2.7	2.7	0.0		0.0	0.0	Ke	ERIKBELENI-BASCIFTLIK (TOKAT) [North East  1.5 km]
000158	20021208053606	2002.12.08	05:36:06.10	40.6600	33.0700	0007	2.5	2.5	0.0		0.0	0.0	Ke	SALUR-ORTA (ÇANKIRI) [North East  1.8 km]
000159	20021207235638	2002.12.07	23:56:38.70	40.6800	32.9000	0008	2.5	2.5	0.0		0.0	0.0	Ke	ELDEN-ORTA (ÇANKIRI) [North West  5.3 km]
000160	20021207164548	2002.12.07	16:45:48.70	39.3900	32.9500	0010	2.9	2.9	0.0		0.0	0.0	Ke	YENIYAPANCARSAK-BALA (ANKARA) [West 1.5 km]
000161	20021207121443	2002.12.07	12:14:43.60	37.4900	31.2800	0025	3.1	3.1	0.0		0.0	0.0	Ke	KESME-SUTCULER (ISPARTA) [North East  5.2 km]
000162	20021207120509	2002.12.07	12:05:09.30	37.4700	30.2000	0007	3.5	3.5	0.0		0.0	0.0	Ke	ERIKLI- (BURDUR) [North West  4.0 km]
000163	20021207112814	2002.12.07	11:28:14.20	40.6000	29.1100	0028	2.8	2.8	0.0		0.0	0.0	Ke	TESVIKIYE-CINARCIK (YALOVA) [South East  3.1 km]
000164	20021207104239	2002.12.07	10:42:39.70	39.4200	32.9400	0010	3.2	3.2	0.0		0.0	0.0	Ke	EMIRLER-GOLBASI (ANKARA) [North East  1.7 km]
000165	20021207082354	2002.12.07	08:23:54.50	38.6900	30.6100	0007	3.4	3.4	0.0		0.0	0.0	Ke	NURIBEY- (AFYONKARAHISAR) [North West  1.8 km]
000166	20021207081637	2002.12.07	08:16:37.20	38.6900	30.6200	0005	2.9	2.9	0.0		0.0	0.0	Ke	NURIBEY- (AFYONKARAHISAR) [North 1.5 km]
000167	20021207075935	2002.12.07	07:59:35.10	40.7400	31.6500	0014	2.7	2.7	0.0		0.0	0.0	Ke	YENIGECITVEREN- (BOLU) [North West  2.4 km]
000168	20021207074940	2002.12.07	07:49:40.80	36.9600	36.9400	0005	2.9	2.9	0.0		0.0	0.0	Ke	KIZILKENT-MUSABEYLI (KILIS) [North West  0.5 km]
000169	20021207070507	2002.12.07	07:05:07.50	37.5600	29.8000	0007	3.1	3.1	0.0		0.0	0.0	Ke	KAVAK-YESILOVA (BURDUR) [South West  2.8 km]
000170	20021207053510	2002.12.07	05:35:10.10	38.6200	30.8400	0003	3.2	3.2	0.0		0.0	0.0	Ke	GOZSUZLU- (AFYONKARAHISAR) [North East  1.2 km]
000171	20021207052337	2002.12.07	05:23:37.40	37.0000	42.1500	0012	3.7	3.7	0.0		0.0	0.0	Ke	SURIYE
000172	20021207010705	2002.12.07	01:07:05.10	38.6400	31.3300	0018	2.8	2.8	0.0		0.0	0.0	Ke	YENIKARABAG-SULTANDAGI (AFYONKARAHISAR) [East 0.7 km]
000173	20021207010242	2002.12.07	01:02:42.20	40.5900	33.0400	0001	2.5	2.5	0.0		0.0	0.0	Ke	HASANHACI-ORTA (ÇANKIRI) [West 0.9 km]
000174	20021207000102	2002.12.07	00:01:02.00	36.9900	27.5600	0010	3.1	3.1	0.0		0.0	0.0	Ke	GÖKOVA KÖRFEZI (AKDENIZ)
000175	20021206200257	2002.12.06	20:02:57.80	37.1200	27.6400	0010	3.0	3.0	0.0		0.0	0.0	Ke	TEPECIK-BODRUM (MUGLA) [South West  1.7 km]
000176	20021206194209	2002.12.06	19:42:09.00	37.1100	27.5100	0005	3.4	3.4	0.0		0.0	0.0	Ke	GÜLLÜK KÖRFEZI (EGE DENIZI)
000177	20021206191530	2002.12.06	19:15:30.60	37.0600	27.5500	0005	3.2	3.2	0.0		0.0	0.0	Ke	CAMLIK-BODRUM (MUGLA) [South East  1.5 km]
000178	20021206183920	2002.12.06	18:39:20.90	37.0600	27.4300	0007	3.1	3.1	0.0		0.0	0.0	Ke	BODRUM (MUGLA) [North 2.8 km]
000179	20021206182101	2002.12.06	18:21:01.90	37.1900	27.5200	0005	3.4	3.4	0.0		0.0	0.0	Ke	GÜLLÜK KÖRFEZI (EGE DENIZI)
000180	20021206173432	2002.12.06	17:34:32.10	37.1500	27.7500	0023	2.8	2.8	0.0		0.0	0.0	Ke	KUZYAKA-MILAS (MUGLA) [East 1.5 km]
000181	20021206173151	2002.12.06	17:31:51.80	36.9600	27.5000	0008	2.9	2.9	0.0		0.0	0.0	Ke	GÖKOVA KÖRFEZI (AKDENIZ)
000182	20021206171912	2002.12.06	17:19:12.40	37.1400	27.6000	0008	3.1	3.1	0.0		0.0	0.0	Ke	MESELIK-MILAS (MUGLA) [South East  1.0 km]
000183	20021206163323	2002.12.06	16:33:23.30	37.1500	27.4600	0009	2.9	2.9	0.0		0.0	0.0	Ke	GÜLLÜK KÖRFEZI (EGE DENIZI)
000184	20021206125738	2002.12.06	12:57:38.50	37.0900	27.5800	0010	3.1	3.1	0.0		0.0	0.0	Ke	KUMKOY-BODRUM (MUGLA) [North West  0.7 km]
000185	20021206123220	2002.12.06	12:32:20.00	37.1000	27.6500	0005	2.8	2.8	0.0		0.0	0.0	Ke	MUMCULAR-BODRUM (MUGLA) [South West  1.4 km]
000186	20021206123051	2002.12.06	12:30:51.00	37.0900	27.5100	0005	3.1	3.1	0.0		0.0	0.0	Ke	CAMLIK-BODRUM (MUGLA) [North West  3.4 km]
000187	20021206122935	2002.12.06	12:29:35.80	37.0800	27.5600	0010	2.8	2.8	0.0		0.0	0.0	Ke	KUMKOY-BODRUM (MUGLA) [South West  2.1 km]
000188	20021206122629	2002.12.06	12:26:29.50	37.1400	27.7000	0008	3.3	3.3	0.0		0.0	0.0	Ke	BAHCEYAKASI-BODRUM (MUGLA) [North East  2.3 km]
000189	20021206122311	2002.12.06	12:23:11.40	37.0900	27.5400	0008	3.7	3.7	0.0		0.0	0.0	Ke	CAMLIK-BODRUM (MUGLA) [North 2.4 km]
000190	20021206121601	2002.12.06	12:16:01.80	37.0900	27.6000	0001	3.0	3.0	0.0		0.0	0.0	Ke	SAZKOY-BODRUM (MUGLA) [South West  1.4 km]
000191	20021206115701	2002.12.06	11:57:01.00	37.1200	27.6200	0010	3.1	3.1	0.0		0.0	0.0	Ke	KEMER-BODRUM (MUGLA) [South West  2.4 km]
000192	20021206114940	2002.12.06	11:49:40.50	37.1600	27.5400	0010	3.8	3.8	0.0		0.0	0.0	Ke	GÜLLÜK KÖRFEZI (EGE DENIZI)
000193	20021206104504	2002.12.06	10:45:04.10	38.9900	41.6500	0008	3.2	3.2	0.0		0.0	0.0	Ke	ALIGEDIK- (MUS) [South East  5.7 km]
000194	20021206090617	2002.12.06	09:06:17.90	37.8400	29.2900	0030	2.9	2.9	0.0		0.0	0.0	Ke	GURLEYIK-HONAZ (DENIZLI) [North East  3.0 km]
000195	20021206021453	2002.12.06	02:14:53.40	40.5700	28.3100	0005	2.7	2.7	0.0		0.0	0.0	Ke	MARMARA DENIZI
000196	20021206000229	2002.12.06	00:02:29.90	38.6100	31.1600	0005	2.8	2.8	0.0		0.0	0.0	Ke	EBER-CAY (AFYONKARAHISAR) [North East  3.0 km]
000197	20021205222815	2002.12.05	22:28:15.00	39.0500	32.0300	0010	2.8	2.8	0.0		0.0	0.0	Ke	UZUNBEYLI-POLATLI (ANKARA) [South East  4.5 km]
000198	20021205181944	2002.12.05	18:19:44.20	36.8500	35.9900	0018	3.1	3.1	0.0		0.0	0.0	Ke	GOLOVASI-YUMURTALIK (ADANA) [South East  9.1 km]
000199	20021205181308	2002.12.05	18:13:08.00	36.8100	35.9700	0008	3.2	3.2	0.0		0.0	0.0	Ke	ISKENDERUN KÖRFEZI (AKDENIZ)
000200	20021205152129	2002.12.05	15:21:29.30	38.6900	31.2900	0017	2.8	2.8	0.0		0.0	0.0	Ke	ORTAKARABAG-BOLVADIN (AFYONKARAHISAR) [East 4.6 km]
000201	20021205123454	2002.12.05	12:34:54.70	40.6200	32.9800	0003	2.3	2.3	0.0		0.0	0.0	Ke	DODURGA-ORTA (ÇANKIRI) [North West  2.2 km]
000202	20021205115345	2002.12.05	11:53:45.50	40.4800	27.3400	0005	2.8	2.8	0.0		0.0	0.0	Ke	KARABIGA AÇIKLARI-ÇANAKKALE (MARMARA DENIZI)
000203	20021205113024	2002.12.05	11:30:24.30	37.4600	30.2900	0013	2.8	2.8	0.0		0.0	0.0	Ke	KAPAKLI- (BURDUR) [South 0.4 km]
000204	20021205094830	2002.12.05	09:48:30.70	37.2300	27.5900	0005	3.0	3.0	0.0		0.0	0.0	Ke	GULLUK-MILAS (MUGLA) [South West  1.6 km]
000205	20021205093552	2002.12.05	09:35:52.30	40.8800	28.7700	0014	2.8	2.8	0.0		0.0	0.0	Ke	MARMARA DENIZI
000206	20021205090545	2002.12.05	09:05:45.40	36.9200	27.5100	0010	2.8	2.8	0.0		0.0	0.0	Ke	GÖKOVA KÖRFEZI (AKDENIZ)
000207	20021205074837	2002.12.05	07:48:37.50	40.7600	33.1200	0005	2.5	2.5	0.0		0.0	0.0	Ke	ILIPINAR-ATKARACALAR (ÇANKIRI) [South 4.1 km]
000208	20021205064151	2002.12.05	06:41:51.80	37.5300	30.2500	0008	3.2	3.2	0.0		0.0	0.0	Ke	YESILDAG- (BURDUR) [North 2.9 km]
000209	20021205062800	2002.12.05	06:28:00.40	37.4700	30.2400	0010	3.3	3.3	0.0		0.0	0.0	Ke	ERIKLI- (BURDUR) [North 2.1 km]
000210	20021205054725	2002.12.05	05:47:25.70	37.2300	27.7400	0011	3.0	3.0	0.0		0.0	0.0	Ke	AGACLIHUYUK-MILAS (MUGLA) [North West  1.2 km]
000211	20021205053754	2002.12.05	05:37:54.90	36.8600	27.5400	0011	2.9	2.9	0.0		0.0	0.0	Ke	GÖKOVA KÖRFEZI (AKDENIZ)
000212	20021205045901	2002.12.05	04:59:01.10	37.2200	27.6700	0015	2.6	2.6	0.0		0.0	0.0	Ke	AKYOL-MILAS (MUGLA) [West 1.7 km]
000213	20021205043103	2002.12.05	04:31:03.10	37.3400	27.7200	0013	2.8	2.8	0.0		0.0	0.0	Ke	DIBEKDERE-MILAS (MUGLA) [South 1.6 km]
000214	20021205040759	2002.12.05	04:07:59.10	37.0000	27.5200	0010	3.6	3.6	0.0		0.0	0.0	Ke	GÖKOVA KÖRFEZI (AKDENIZ)
000215	20021205033722	2002.12.05	03:37:22.20	36.9800	27.4500	0012	3.2	3.2	0.0		0.0	0.0	Ke	BODRUM (MUGLA) [South East  6.3 km]
000216	20021205005605	2002.12.05	00:56:05.60	37.7300	35.1800	0005	2.9	2.9	0.0		0.0	0.0	Ke	ELEKGOLU-CAMARDI (NIGDE) [South East  13.9 km]
000217	20021205000554	2002.12.05	00:05:54.10	39.0200	26.2600	0015	3.3	3.3	0.0		0.0	0.0	Ke	MIDILLI ADASI (EGE DENIZI)
000218	20021204235435	2002.12.04	23:54:35.60	37.1500	27.6400	0005	2.8	2.8	0.0		0.0	0.0	Ke	KEMER-BODRUM (MUGLA) [North East  1.4 km]
000219	20021204233755	2002.12.04	23:37:55.90	36.8600	27.5300	0008	3.8	3.8	0.0		0.0	0.0	Ke	GÖKOVA KÖRFEZI (AKDENIZ)
000220	20021204220143	2002.12.04	22:01:43.60	37.2700	27.7500	0008	3.1	3.1	0.0		0.0	0.0	Ke	BAHARLI-MILAS (MUGLA) [North 0.7 km]
000221	20021204215121	2002.12.04	21:51:21.10	37.1400	27.4800	0006	3.4	3.4	0.0		0.0	0.0	Ke	GÜLLÜK KÖRFEZI (EGE DENIZI)
000222	20021204212119	2002.12.04	21:21:19.60	37.1400	27.5000	0006	3.5	3.5	0.0		0.0	0.0	Ke	GÜLLÜK KÖRFEZI (EGE DENIZI)
000223	20021204210506	2002.12.04	21:05:06.70	37.1900	27.6600	0010	2.7	2.7	0.0		0.0	0.0	Ke	KEMIKLER-MILAS (MUGLA) [South East  0.9 km]
000224	20021204195439	2002.12.04	19:54:39.80	39.3600	40.7400	0003	3.0	3.0	0.0		0.0	0.0	Ke	KAYNARPINAR-KARLIOVA (BINGOL) [South West  3.1 km]
000225	20021204194611	2002.12.04	19:46:11.40	39.3900	40.6000	0005	3.2	3.2	0.0		0.0	0.0	Ke	ELMALI-YEDISU (BINGOL) [North West  3.9 km]
000226	20021204133706	2002.12.04	13:37:06.00	37.1300	27.6000	0003	2.8	2.8	0.0		0.0	0.0	Ke	GUVERCINLIK-BODRUM (MUGLA) [South East  1.7 km]
000227	20021204102707	2002.12.04	10:27:07.20	37.1400	27.5100	0010	3.2	3.2	0.0		0.0	0.0	Ke	GÜLLÜK KÖRFEZI (EGE DENIZI)
000228	20021204060817	2002.12.04	06:08:17.40	38.5600	35.6500	0008	2.3	2.3	0.0		0.0	0.0	Ke	YAZYURDU-TALAS (KAYSERI) [South West  2.8 km]
000229	20021204002700	2002.12.04	00:27:00.90	37.0300	27.5500	0010	2.7	2.7	0.0		0.0	0.0	Ke	CAMLIK-BODRUM (MUGLA) [South East  4.4 km]
000230	20021203195506	2002.12.03	19:55:06.50	37.1200	27.3700	0010	2.6	2.6	0.0		0.0	0.0	Ke	GOLTURKBUKU-BODRUM (MUGLA) [South West  1.3 km]
000231	20021203164409	2002.12.03	16:44:09.30	39.3400	40.2500	0009	2.8	2.8	0.0		0.0	0.0	Ke	CICEKTEPE-KIGI (BINGOL) [North West  6.5 km]
000232	20021203093045	2002.12.03	09:30:45.90	37.1100	27.6100	0010	2.9	2.9	0.0		0.0	0.0	Ke	SAZKOY-BODRUM (MUGLA) [North West  1.6 km]
000233	20021203083044	2002.12.03	08:30:44.30	37.1900	27.6900	0001	3.1	3.1	0.0		0.0	0.0	Ke	YAKAKOY-MILAS (MUGLA) [South West  2.6 km]
000234	20021203082804	2002.12.03	08:28:04.00	37.2400	27.6700	0010	3.4	3.4	0.0		0.0	0.0	Ke	EKINANBARI-MILAS (MUGLA) [West 1.6 km]
000235	20021203055153	2002.12.03	05:51:53.00	37.1100	27.5600	0010	2.8	2.8	0.0		0.0	0.0	Ke	GUVERCINLIK-BODRUM (MUGLA) [South West  3.3 km]
000236	20021203042152	2002.12.03	04:21:52.20	36.9400	27.4000	0005	3.1	3.1	0.0		0.0	0.0	Ke	GÖKOVA KÖRFEZI (AKDENIZ)
000237	20021203041058	2002.12.03	04:10:58.50	37.1600	27.5600	0010	3.1	3.1	0.0		0.0	0.0	Ke	MESELIK-MILAS (MUGLA) [North West  3.3 km]
000238	20021203040648	2002.12.03	04:06:48.30	37.2500	27.6200	0006	3.0	3.0	0.0		0.0	0.0	Ke	GULLUK-MILAS (MUGLA) [North East  1.9 km]
000239	20021203040234	2002.12.03	04:02:34.60	37.1200	27.5800	0004	3.1	3.1	0.0		0.0	0.0	Ke	GUVERCINLIK-BODRUM (MUGLA) [South 1.6 km]
000240	20021203034837	2002.12.03	03:48:37.00	37.2300	27.7100	0010	2.9	2.9	0.0		0.0	0.0	Ke	KORUKOY-MILAS (MUGLA) [South 1.6 km]
000241	20021203022213	2002.12.03	02:22:13.30	37.4700	30.2700	0015	3.0	3.0	0.0		0.0	0.0	Ke	KAPAKLI- (BURDUR) [North West  1.9 km]
000242	20021203021856	2002.12.03	02:18:56.90	37.3600	28.1900	0012	2.5	2.5	0.0		0.0	0.0	Ke	DOGAN-YATAGAN (MUGLA) [North East  1.9 km]
000243	20021203005852	2002.12.03	00:58:52.60	40.5500	35.7600	0006	2.4	2.4	0.0		0.0	0.0	Ke	KARAKOPRU- (AMASYA) [North West  1.0 km]
000244	20021203004506	2002.12.03	00:45:06.70	36.9700	27.5700	0011	3.0	3.0	0.0		0.0	0.0	Ke	GÖKOVA KÖRFEZI (AKDENIZ)
000245	20021203001345	2002.12.03	00:13:45.30	37.4900	30.2600	0003	2.9	2.9	0.0		0.0	0.0	Ke	YESILDAG- (BURDUR) [South East  2.1 km]
000246	20021203000843	2002.12.03	00:08:43.60	40.5600	36.4900	0005	2.4	2.4	0.0		0.0	0.0	Ke	GOLONU-ERBAA (TOKAT) [West 0.3 km]
000247	20021203000520	2002.12.03	00:05:20.60	36.9500	27.5000	0002	2.8	2.8	0.0		0.0	0.0	Ke	GÖKOVA KÖRFEZI (AKDENIZ)
000248	20021202233416	2002.12.02	23:34:16.40	37.2600	27.6400	0010	3.3	3.3	0.0		0.0	0.0	Ke	GULLUK-MILAS (MUGLA) [North East  4.0 km]
000249	20021202225548	2002.12.02	22:55:48.00	37.4400	30.3000	0008	2.9	2.9	0.0		0.0	0.0	Ke	KAPAKLI- (BURDUR) [South East  2.7 km]
000250	20021202222747	2002.12.02	22:27:47.20	37.4300	30.2500	0006	3.5	3.5	0.0		0.0	0.0	Ke	AZIZIYE- (BURDUR) [North West  0.8 km]
000251	20021202203121	2002.12.02	20:31:21.00	40.5100	36.5900	0011	2.4	2.4	0.0		0.0	0.0	Ke	SEHITLER- (TOKAT) [South West  3.1 km]
000252	20021202180821	2002.12.02	18:08:21.30	37.4200	30.3300	0009	3.0	3.0	0.0		0.0	0.0	Ke	HEYBELI-BUCAK (BURDUR) [North West  5.0 km]
000253	20021202163126	2002.12.02	16:31:26.00	37.0600	27.5000	0002	3.0	3.0	0.0		0.0	0.0	Ke	CAMLIK-BODRUM (MUGLA) [South West  3.4 km]
000254	20021202143957	2002.12.02	14:39:57.50	38.6700	31.3000	0005	3.1	3.1	0.0		0.0	0.0	Ke	YENIKARABAG-SULTANDAGI (AFYONKARAHISAR) [North West  3.9 km]
000255	20021202104851	2002.12.02	10:48:51.70	37.7300	29.0800	0005	2.8	2.8	0.0		0.0	0.0	Ke	DENIZLI [South 4.9 km]
000256	20021202103316	2002.12.02	10:33:16.30	39.2400	26.9900	0004	2.8	2.8	0.0		0.0	0.0	Ke	HISARKOY-BERGAMA (IZMIR) [South West  2.0 km]
000257	20021202100950	2002.12.02	10:09:50.00	37.0900	27.5900	0010	3.1	3.1	0.0		0.0	0.0	Ke	KUMKOY-BODRUM (MUGLA) [North East  0.9 km]
000258	20021202064317	2002.12.02	06:43:17.60	37.4900	30.2500	0009	3.2	3.2	0.0		0.0	0.0	Ke	YESILDAG- (BURDUR) [South East  1.7 km]
000259	20021202060803	2002.12.02	06:08:03.80	38.4200	28.3200	0009	3.2	3.2	0.0		0.0	0.0	Ke	GOBEKLI-ALASEHIR (MANISA) [South East  1.2 km]
000260	20021202013108	2002.12.02	01:31:08.50	40.4300	27.1200	0014	2.9	2.9	0.0		0.0	0.0	Ke	DEGIRMENCIK-BIGA (ÇANAKKALE) [South 0.5 km]
000261	20021201144840	2002.12.01	14:48:40.00	38.4800	35.7400	0010	3.4	3.4	0.0		0.0	0.0	Ke	CUKURAGAC-TOMARZA (KAYSERI) [North East  1.9 km]
000262	20021201094843	2002.12.01	09:48:43.80	40.5900	36.7300	0010	2.7	2.7	0.0		0.0	0.0	Ke	GOKCELI-NIKSAR (TOKAT) [North West  0.6 km]
000263	20021201091612	2002.12.01	09:16:12.00	36.9400	27.5600	0010	3.0	3.0	0.0		0.0	0.0	Ke	GÖKOVA KÖRFEZI (AKDENIZ)
000264	20021201090549	2002.12.01	09:05:49.00	38.6400	31.0300	0008	2.9	2.9	0.0		0.0	0.0	Ke	CAY (AFYONKARAHISAR) [North 5.3 km]
000265	20021201073014	2002.12.01	07:30:14.50	37.0600	27.6200	0010	3.1	3.1	0.0		0.0	0.0	Ke	PINARLIBELEN-BODRUM (MUGLA) [South East  2.5 km]
000266	20021201023248	2002.12.01	02:32:48.40	37.4000	28.1400	0009	2.8	2.8	0.0		0.0	0.0	Ke	KAFACAKAPLANCIK-YATAGAN (MUGLA) [South West  1.5 km]
000267	20021130223113	2002.11.30	22:31:13.90	39.9700	27.7900	0010	2.8	2.8	0.0		0.0	0.0	Ke	OREN-MANYAS (BALIKESIR) [North East  2.8 km]
000268	20021130172341	2002.11.30	17:23:41.60	39.9400	27.5600	0005	2.8	2.8	0.0		0.0	0.0	Ke	SOGUTKOY-GONEN (BALIKESIR) [South West  0.8 km]
000269	20021130130324	2002.11.30	13:03:24.80	40.8700	28.8200	0005	2.7	2.7	0.0		0.0	0.0	Ke	MARMARA DENIZI
000270	20021130113842	2002.11.30	11:38:42.70	37.3600	28.0500	0010	2.8	2.8	0.0		0.0	0.0	Ke	YESILBAGCILAR-YATAGAN (MUGLA) [North East  1.0 km]
000271	20021130095840	2002.11.30	09:58:40.40	38.6400	31.3000	0014	2.6	2.6	0.0		0.0	0.0	Ke	YENIKARABAG-SULTANDAGI (AFYONKARAHISAR) [West 1.9 km]
000272	20021130074530	2002.11.30	07:45:30.90	35.4700	32.5000	0003	3.2	3.2	0.0		0.0	0.0	Ke	AKDENIZ
000273	20021130044941	2002.11.30	04:49:41.60	38.9000	39.3300	0003	3.0	3.0	0.0		0.0	0.0	Ke	DERELI-PERTEK (TUNCELI) [North East  2.7 km]
000274	20021129214929	2002.11.29	21:49:29.60	35.7700	31.6900	0032	3.5	3.5	0.0		0.0	0.0	Ke	AKDENIZ
000275	20021129201456	2002.11.29	20:14:56.70	38.9200	31.2200	0005	3.2	3.2	0.0		0.0	0.0	Ke	BALCAM-EMIRDAG (AFYONKARAHISAR) [South East  3.7 km]
000276	20021129200002	2002.11.29	20:00:02.20	40.6600	28.6800	0004	2.5	2.5	0.0		0.0	0.0	Ke	MARMARA DENIZI
000277	20021129194612	2002.11.29	19:46:12.50	38.9300	31.2300	0005	3.1	3.1	0.0		0.0	0.0	Ke	BALCAM-EMIRDAG (AFYONKARAHISAR) [South East  3.6 km]
000278	20021129194038	2002.11.29	19:40:38.10	38.9300	31.2600	0004	3.2	3.2	0.0		0.0	0.0	Ke	TURKMENKOY-EMIRDAG (AFYONKARAHISAR) [West 2.4 km]
000279	20021129184203	2002.11.29	18:42:03.20	40.6200	29.0000	0007	2.8	2.8	0.0		0.0	0.0	Ke	SENKOY-CINARCIK (YALOVA) [South West  0.9 km]
000280	20021129182311	2002.11.29	18:23:11.70	40.6400	28.9700	0005	2.8	2.8	0.0		0.0	0.0	Ke	ESENKOY-CINARCIK (YALOVA) [North East  2.4 km]
000281	20021129172948	2002.11.29	17:29:48.40	39.4100	27.6300	0029	2.9	2.9	0.0		0.0	0.0	Ke	KARACALAR-SAVASTEPE (BALIKESIR) [South West  3.1 km]
000282	20021129145329	2002.11.29	14:53:29.40	40.6200	29.0100	0010	2.8	2.8	0.0		0.0	0.0	Ke	SENKOY-CINARCIK (YALOVA) [South East  1.0 km]
000283	20021129141405	2002.11.29	14:14:05.50	38.6400	39.9800	0005	2.8	2.8	0.0		0.0	0.0	Ke	YARIMTEPE-PALU (ELAZIG) [North West  1.6 km]
000284	20021129121540	2002.11.29	12:15:40.50	40.4600	28.4900	0004	2.7	2.7	0.0		0.0	0.0	Ke	BAYRAMDERE AÇIKLARI-BURSA (MARMARA DENIZI)
000285	20021129093827	2002.11.29	09:38:27.00	37.3600	28.0400	0009	2.8	2.8	0.0		0.0	0.0	Ke	YESILBAGCILAR-YATAGAN (MUGLA) [North West  0.6 km]
000286	20021129085326	2002.11.29	08:53:26.70	37.4500	30.3200	0010	3.2	3.2	0.0		0.0	0.0	Ke	KAPAKLI- (BURDUR) [South East  3.0 km]
000287	20021129024128	2002.11.29	02:41:28.40	40.6100	29.0200	0010	2.8	2.8	0.0		0.0	0.0	Ke	SENKOY-CINARCIK (YALOVA) [South East  2.4 km]
000288	20021129012031	2002.11.29	01:20:31.80	40.5800	29.0700	0002	2.6	2.6	0.0		0.0	0.0	Ke	TESVIKIYE-CINARCIK (YALOVA) [South West  4.0 km]
000289	20021129011624	2002.11.29	01:16:24.40	40.6200	29.0000	0007	2.8	2.8	0.0		0.0	0.0	Ke	SENKOY-CINARCIK (YALOVA) [South West  0.9 km]
000290	20021129005017	2002.11.29	00:50:17.70	40.6900	28.8600	0005	2.7	2.7	0.0		0.0	0.0	Ke	MARMARA DENIZI
000291	20021128231718	2002.11.28	23:17:18.20	40.6000	29.0500	0022	2.7	2.7	0.0		0.0	0.0	Ke	TESVIKIYE-CINARCIK (YALOVA) [South West  3.0 km]
000292	20021128230508	2002.11.28	23:05:08.10	40.6200	29.0400	0015	2.8	2.8	0.0		0.0	0.0	Ke	KOCADERE-CINARCIK (YALOVA) [South East  1.4 km]
000293	20021128164254	2002.11.28	16:42:54.10	37.4000	30.2700	0005	3.3	3.3	0.0		0.0	0.0	Ke	AZIZIYE- (BURDUR) [South East  3.1 km]
000294	20021128162433	2002.11.28	16:24:33.00	39.5500	28.9000	0005	2.8	2.8	0.0		0.0	0.0	Ke	DEREKOY-DURSUNBEY (BALIKESIR) [South East  0.3 km]
000295	20021128091257	2002.11.28	09:12:57.70	38.6100	27.6500	0004	2.8	2.8	0.0		0.0	0.0	Ke	GUMULCELI-SARUHANLI (MANISA) [South 2.3 km]
000296	20021128013726	2002.11.28	01:37:26.80	35.5900	31.2800	0006	3.7	3.7	0.0		0.0	0.0	Ke	AKDENIZ
000297	20021127215853	2002.11.27	21:58:53.20	39.6900	40.1700	0005	3.1	3.1	0.0		0.0	0.0	Ke	KARAHUSEYIN-TERCAN (ERZINCAN) [South East  1.4 km]
000298	20021127150924	2002.11.27	15:09:24.30	39.5800	28.8700	0010	3.1	3.1	0.0		0.0	0.0	Ke	CAMHARMAN-DURSUNBEY (BALIKESIR) [South East  1.8 km]
000299	20021127124358	2002.11.27	12:43:58.40	37.8600	36.3700	0005	3.2	3.2	0.0		0.0	0.0	Ke	KUCUKCAMURLU-GOKSUN (KAHRAMANMARAS) [South East  1.9 km]
000300	20021127121102	2002.11.27	12:11:02.10	39.7500	40.1500	0010	2.8	2.8	0.0		0.0	0.0	Ke	YUKARIKARTALLI-CAYIRLI (ERZINCAN) [South East  1.7 km]
000301	20021127074100	2002.11.27	07:41:00.50	40.2200	33.8200	0003	3.6	3.6	0.0		0.0	0.0	Ke	SOFULARCIFTLIGI-SULAKYURT (KIRIKKALE) [North East  2.3 km]
000302	20021127020603	2002.11.27	02:06:03.90	40.2100	32.1500	0010	3.2	3.2	0.0		0.0	0.0	Ke	TASOREN-GUDUL (ANKARA) [North East  0.8 km]
000303	20021127000957	2002.11.27	00:09:57.20	38.5800	31.2500	0021	2.9	2.9	0.0		0.0	0.0	Ke	TASKOPRU-SULTANDAGI (AFYONKARAHISAR) [West 3.4 km]
000304	20021126170953	2002.11.26	17:09:53.10	38.4900	38.5100	0005	2.9	2.9	0.0		0.0	0.0	Ke	CIGDEMLIK-BASKIL (ELAZIG) [South East  2.1 km]
000305	20021126092807	2002.11.26	09:28:07.20	37.3600	28.0300	0004	2.9	2.9	0.0		0.0	0.0	Ke	YESILBAGCILAR-YATAGAN (MUGLA) [North West  1.2 km]
